Restaurant_Name,Date,ALL Rating,Review_Title,Caption,Total_Review,Address,Long,Lat,Cuisine,Food_rating,Service_Rating,Value_Rating,Atmosphere_Rating,Polarity_AFINN,AF_score_Review_Title,AF_keyword_Review_Title,Affin_Keyword,,Polarity_TB,Polarity_TB_Title,Polarity_TB_Average,TB_keyword,TB_keyword_title,Polarity_Vader,Vader_score_title,vader_score_detail,,Norm_AFINN,Norm_TB,Norm_VADER,Avg_Score,Sentiment,Aspect_Sentiment,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation,Affin_Keyword_clean,Affin_Keyword_title_clean,TB_keyword_clean,TB_keyword_title_clean,Aspect_Sentiment_clean,Aspect_Sentiment_value,Rest_CODE,Recommendation,TotalRecommendation,TB_Sentiment,Vader_Sentiment,AF_Sentiment
Kopi O Corner,"June 30, 2018",5,Clean and good food,Serves great local food and Halal The best is their Beef Roti Prata and grilled ayam penyet They have all other local Sarawak food as well,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,6,5,"['clean', 'good']","['great', 'best']",,0.335,0.533333333,0.434166667,"[(['great'], 0.8, 0.75, None), (['local'], 0.0, 0.0, None), (['best'], 1.0, 0.3, None), (['other'], -0.125, 0.375, None), (['local'], 0.0, 0.0, None)]","[(['clean'], 0.3666666666666667, 0.7000000000000001, None), (['good'], 0.7, 0.6000000000000001, None)]",0.886,0.6808,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.886}",,0.56,0.6675,0.943,0.7235,Positive,"{'aspect': '', 'description': 'Sarawak', 'sentiment': 0.0}",0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333,,great best,clean good,great  local  best   local ,clean one good one,     arawak    ,0,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"May 2, 2018",3,"nice staff, average food",Maybe it was the 15k walk in the heat that raised our expectations Lots on the menu to choose from nice staff but kind of bland food Also not very helpful with recommendations,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,5,3,['nice'],"['nice', 'kind of', 'helpful']",,0.233333333,0.225,0.229166667,"[(['nice'], 0.6, 1.0, None), (['kind'], 0.6, 0.9, None), (['bland'], -0.16666666666666666, 0.8333333333333334, None), (['not', 'very'], -0.1, 0.3, None)]","[(['nice'], 0.6, 1.0, None), (['average'], -0.15, 0.39999999999999997, None)]",-0.3449,0.4215,"{'neg': 0.092, 'neu': 0.856, 'pos': 0.052, 'compound': -0.3449}",,0.55,0.616666667,0.32755,0.498072222,Neutral,"{'aspect': '15k', 'description': 'very helpful', 'sentiment': 0.2}",0,0,0,0.3,0,0.3,0.1,0,0,0.3,,nice kind helpful,nice,nice  kind  bland  ,nice one average one,  k   very helpful    ,  15       02 ,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,NEGATIVE,POSITIVE
Kopi O Corner,"March 12, 2018",4,Local Foods,Limited parking space lots of local foods can be found here and the taste of laksa sarawak is ok compare to other places i wanted to try mee jawa but its not available at that time good service,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,2,0,[],"['limited', 'good']",,0.133928571,0,0.066964286,"[(['limited'], -0.07142857142857142, 0.14285714285714285, None), (['local'], 0.0, 0.0, None), (['ok'], 0.5, 0.5, None), (['other'], -0.125, 0.375, None), (['not', 'available'], -0.2, 0.4, None), (['good'], 0.7, 0.6000000000000001, None)]","[(['local'], 0.0, 0.0, None)]",0.6124,0,"{'neg': 0.035, 'neu': 0.831, 'pos': 0.133, 'compound': 0.6124}",,0.52,0.566964286,0.8062,0.631054762,Positive,"{'aspect': 'taste', 'description': 'good', 'sentiment': 0.7}",0,0,0,0.222222222,0.111111111,0.222222222,0,0,0,0.222222222,0.222222222,limited good,,limited  local  ok   available  good ,local one,  taste   good    ,7,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"January 30, 2018",4,A good selection of local foods,We went there to try a local dishes; managed to try laksa Sarawak mee kolok fried rice with salted fish & famous tea with coconut palm sugar They have live band also ,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,2,3,['good'],['famous'],,0.212121212,0.35,0.281060606,"[(['local'], 0.0, 0.0, None), (['famous'], 0.5, 1.0, None), (['live'], 0.13636363636363635, 0.5, None)]","[(['good'], 0.7, 0.6000000000000001, None), (['local'], 0.0, 0.0, None)]",0,0.4404,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,0.52,0.606060606,0.5,0.542020202,Neutral,"{'aspect': '', 'description': 'live', 'sentiment': 0.13636363636363635}",0,0,0,0,0,1,0,0,0,0,,famous,good,local  famous  live ,good one local one,     live    ,1.36E+16,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"August 13, 2017",3,"Just average, nothing much to shout about.",The food is just average Nothing special The price is a bit pricey Parking is quite difficult during peak hours,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,-1,0,[],['difficult'],,-0.097619048,0.025,-0.036309524,"[(['average'], -0.15, 0.39999999999999997, None), (['special'], 0.35714285714285715, 0.5714285714285714, None), (['difficult'], -0.5, 1.0, None)]","[(['average'], -0.15, 0.39999999999999997, None), (['much'], 0.2, 0.2, None)]",-0.6188,0,"{'neg': 0.229, 'neu': 0.771, 'pos': 0.0, 'compound': -0.6188}",,0.49,0.451190476,0.1906,0.377263492,Negative,"{'aspect': 'Parking', 'description': 'quite difficult', 'sentiment': -0.5}",0.166666667,0,0,0.166666667,0,0.333333333,0,0,0,0.333333333,,difficult,,average  special  difficult ,average one much one,  arking   quite difficult    ,5,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,NEGATIVE,NEGATIVE,NEGATIVE
Kopi O Corner,"February 5, 2017",5,Taste of Sarawak!,This is our must eating place in Kuching We visited twice for a true Sarawak breakfast and lunch Our favourites are the Laksa Sarawak and Rojak Ayam Mee kolok is also one of it too,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,4,0,[],"['true', 'favourites']",,0.35,0,0.175,"[(['true'], 0.35, 0.65, None)]",[],0.4215,0,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4215}",,0.54,0.675,0.71075,0.641916667,Positive,"{'aspect': 'favourites', 'description': 'Sarawak', 'sentiment': 0.0}",0,0,0,0.25,0,0.5,0,0,0,0.25,,true favourites,,true ,,  favourites   arawak    ,0,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"February 2, 2017",4,Good Modern Malay Coffee Shop,Modern Malay and Halal Coffee shop with lots of food choice from stir fry  varous type of cooked chicken with rice  noodle to Swk Laksa One place in Kuching where all races eat together Brilliant,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,4,3,['good'],['brilliant'],,0.166666667,0.45,0.308333333,"[(['modern'], 0.2, 0.3, None), (['chicken'], -0.6, 0.95, None), (['brilliant'], 0.9, 1.0, None)]","[(['good'], 0.7, 0.6000000000000001, None), (['modern'], 0.2, 0.3, None)]",0.5859,0.4404,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5859}",,0.54,0.583333333,0.79295,0.638761111,Positive,"{'aspect': 'races', 'description': 'cooked', 'sentiment': 0.0}",0.166666667,0,0,0.166666667,0,0.5,0,0,0,0.166666667,,brilliant,good,modern  chicken  brilliant ,good one modern one,  races   cooked    ,0,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"October 25, 2016",4,BREAKFAST,Place is nice inside and service excellent Good selections of food under a roof The food here are delicious and tasty Will come again ,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,12,0,[],"['nice', 'excellent', 'good', 'delicious']",,0.825,0,0.4125,"[(['nice'], 0.6, 1.0, None), (['excellent'], 1.0, 1.0, None), (['good'], 0.7, 0.6000000000000001, None), (['delicious'], 1.0, 1.0, None)]",[],0.9201,0,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9201}",,0.62,0.9125,0.96005,0.83085,Positive,"{'aspect': 'food', 'description': 'tasty', 'sentiment': 0.0}",0,0,0,0.25,0,0.416666667,0,0,0,0.333333333,,nice excellent good delicious,,nice  excellent  good  delicious ,,  food   tasty    ,0,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"October 8, 2016",4,Dinner after santok market visit,This place caught my wife's attention as it was over crowded and told me let try it out took a u turn  Tried terubuk nasi goreng was great! Recommended to try,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,5,0,[],"['great', 'recommended']",,1,0,0.5,"[(['great', '!'], 1.0, 0.75, None)]",[],0.7345,0,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.7345}",,0.55,1,0.86725,0.80575,Positive,"{'aspect': 'place', 'description': 'great', 'sentiment': 0.8}",0,0,0,0,0,1,0,0,0,0,,great recommended,,great ,,  place   great    ,8,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"September 14, 2016",3,Decent,Food is ok Had roti canai and the wife had beef prata roll Hers was great mine was so so compared to Most Place is nice inside and service is what you expect in Malaysia,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,6,0,[],"['great', 'nice']",,0.6,0.166666667,0.383333333,"[(['ok'], 0.5, 0.5, None), (['great'], 0.8, 0.75, None), (['most'], 0.5, 0.5, None), (['nice'], 0.6, 1.0, None)]","[(['decent'], 0.16666666666666666, 0.6666666666666666, None)]",0.8542,0,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.8542}",,0.56,0.8,0.9271,0.762366667,Positive,"{'aspect': 'service', 'description': 'nice', 'sentiment': 0.6}",0,0,0,0.25,0.25,0.25,0,0,0,0,0.25,great nice,,ok  great   nice ,decent one,  service   nice    ,6,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"September 3, 2016",4,Good food,Terubok nasi goreng gives u the local taste of their famous salted fishwith a small portion of soup and chilli pasteits a must to tryðð»,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,2,3,['good'],['famous'],,0.083333333,0.7,0.391666667,"[(['local'], 0.0, 0.0, None), (['famous'], 0.5, 1.0, None), (['small'], -0.25, 0.4, None)]","[(['good'], 0.7, 0.6000000000000001, None)]",0,0.4404,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,0.52,0.541666667,0.5,0.520555556,Neutral,"{'aspect': '', 'description': 'small', 'sentiment': -0.25}",0,0,0,0,0,0.666666667,0.333333333,0,0,0,,famous,good,local  famous  small ,good one,     small    ,25,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"August 9, 2016",4,nice place for breakfast,once i go here i want go this place again nice food here you can find food from sarawak i like me kolok here,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,6,3,['nice'],"['want', 'nice', 'like']",,0.6,0.6,0.6,"[(['nice'], 0.6, 1.0, None)]","[(['nice'], 0.6, 1.0, None)]",0.6808,0.4215,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.6808}",,0.56,0.8,0.8404,0.733466667,Positive,"{'aspect': '', 'description': 'nice', 'sentiment': 0.6}",0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333,,want nice like,nice,nice ,nice one,     nice    ,6,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"July 20, 2016",3,Where locals go,The food variety and service good It was a good experience for a first time visitor to Kuching to eat where the locals go,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,6,0,[],"['good', 'good']",,0.55,0,0.275,"[(['good'], 0.7, 0.6000000000000001, None), (['good'], 0.7, 0.6000000000000001, None), (['first'], 0.25, 0.3333333333333333, None)]",[],0.7003,0,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7003}",,0.56,0.775,0.85015,0.728383333,Positive,"{'aspect': 'locals', 'description': 'first', 'sentiment': 0.25}",0,0,0,0.166666667,0.111111111,0.277777778,0,0,0,0.222222222,0.222222222,good good,,good  good  first ,,  locals   first    ,25,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"June 3, 2016",2,"Below average, not worth a visit. Wouldn't return",Went there for lunch satay was served lukewarm Fried foods too oily and really below par Nothing special at all wouldn't bother visiting again,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,-2,2,['worth'],['bother'],,0.278571429,-0.15,0.064285714,"[(['really'], 0.2, 0.2, None), (['special'], 0.35714285714285715, 0.5714285714285714, None)]","[(['average'], -0.15, 0.39999999999999997, None), (['not', 'worth'], -0.15, 0.1, None)]",-0.0572,-0.1695,"{'neg': 0.086, 'neu': 0.837, 'pos': 0.077, 'compound': -0.0572}",,0.48,0.639285714,0.4714,0.530228571,Neutral,"{'aspect': '', 'description': 'special', 'sentiment': 0.35714285714285715}",0,0,0,0,0,0.333333333,0.333333333,0,0,0.333333333,,bother,worth,really  special ,average one worth one,     special    ,3.57E+16,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,NEGATIVE,NEGATIVE,NEGATIVE
Kopi O Corner,"May 7, 2016",5,Must visit,Variety of foods Lots of selection Fast service Food is good Price is reasonable Location not far from city Live performance by locsl artiste at night,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,3,0,[],['good'],,0.237272727,0,0.118636364,"[(['fast'], 0.2, 0.6, None), (['good'], 0.7, 0.6000000000000001, None), (['reasonable'], 0.2, 0.6, None), (['not', 'far'], -0.05, 1.0, None), (['live'], 0.13636363636363635, 0.5, None)]",[],0.4404,0,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4404}",,0.53,0.618636364,0.7202,0.622945455,Positive,"{'aspect': 'Lots', 'description': 'Live', 'sentiment': 0.13636363636363635}",0,0,0,0.166666667,0.166666667,0.333333333,0,0,0,0.166666667,0.166666667,good,,fast  good  reasonable  far  live ,,  ots   ive    ,1.36E+16,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"January 14, 2016",4,All in One,Laksa Sarawak Mee Kolok Mee Jawa Sate Beef Prata Roll Nasi Lemak Rojak Ayam you name it One stop Sarawak best foods is served here,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,2,0,[],"['stop', 'best']",,1,0,0.5,"[(['best'], 1.0, 0.3, None)]",[],0.4588,0,"{'neg': 0.075, 'neu': 0.782, 'pos': 0.143, 'compound': 0.4588}",,0.52,1,0.7294,0.7498,Positive,"{'aspect': '', 'description': 'best', 'sentiment': 1.0}",0,0,0,0,0,0,0,0,0,0,,stop best,,best ,,     best    ,10,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"December 5, 2015",3,Meals & service,Service provided was good Strategic location But About the meals under my expectations In range 1 to 5 i give 23 Thank you,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,5,0,[],"['good', 'thank']",,0.7,0,0.35,"[(['good'], 0.7, 0.6000000000000001, None)]",[],0.6597,0,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6597}",,0.55,0.85,0.82985,0.743283333,Positive,"{'aspect': 'Service', 'description': 'Strategic', 'sentiment': 0.0}",0,0,0,0.2,0.2,0.2,0,0,0,0.2,0.2,good thank,,good ,,  ervice   trategic    ,0,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Kopi O Corner,"November 10, 2015",5,Excellcent,Everything just seems so nice here  How many times i've been here is uncounted that this place will be the first choice of my family and i whenever we are searching for place to eat ,66,"Jalan Satok, Kuching 93400 Malaysia",1.553047184,110.3389539,Malaysian,4,4,4,35,3,0,[],['nice'],,0.45,0,0.225,"[(['nice'], 0.6, 1.0, None), (['many'], 0.5, 0.5, None), (['first'], 0.25, 0.3333333333333333, None)]",[],0.5598,0,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.5598}",,0.53,0.725,0.7799,0.6783,Positive,"{'aspect': 'place', 'description': 'first', 'sentiment': 0.25}",0,0,0,0,0,1,0,0,0,0,,nice,,nice  many  first ,,  place   first    ,25,KOP,"Balkanico, Bla Bla Bla, Bella Italia, Warong Nusantara, Bella Italia, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Black Bean, Ceylonese Restaurant, James Brooke Bistro, Warong Nusantara",9,POSITIVE,POSITIVE,POSITIVE
Lepau Restaurant,"May 22, 2022",4,Dayak food at its best,Food was good  especially the fish dish and with the local rice wine tuak  Worked out really good Place is busy and you might want to reserve earlier,268,"99, Persiaran Ban Hock, Kuching 93400 Malaysia",1.553697084,110.3518332,Asian Fusion,4.5,4,4.5,Null,7,3,['best'],"['good', 'good', 'want']",,0.25,1,0.625,"[(['good'], 0.7, 0.6000000000000001, None), (['especially'], 0.0, 1.0, None), (['local'], 0.0, 0.0, None), (['really', 'good'], 0.7, 0.6000000000000001, None), (['busy'], 0.1, 0.3, None), (['earlier'], 0.0, 0.5, None)]","[(['best'], 1.0, 0.3, None)]",0.7269,0.6369,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.7269}",,0.57,0.625,0.86345,0.68615,Positive,"{'aspect': 'tuak', 'description': 'busy', 'sentiment': 0.1}",0,0,0,0.181818182,0.181818182,0.272727273,0,0,0,0.181818182,0.181818182,good good want,best,good  especially  local  really good  busy  earlier ,best one,  tuak   busy    ,1,LEP,"The Junk, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Bla Bla Bla, Borneo Delight, Roots Bistronomy, Ceylonese Restaurant",6,POSITIVE,POSITIVE,POSITIVE
Lepau Restaurant,"September 23, 2020",5,Superb Orang Ulu Cruisine,Came with my colleagues after work Food was amazing And the staffs are friendly as well Incase if your in a big group make sure to make reservation as people keep on coming But overall satisfied with the food,268,"99, Persiaran Ban Hock, Kuching 93400 Malaysia",1.553697084,110.3518332,Asian Fusion,4.5,4,4.5,Null,9,5,['superb'],"['amazing', 'friendly', 'big', 'satisfied']",,0.329166667,1,0.664583333,"[(['amazing'], 0.6000000000000001, 0.9, None), (['friendly'], 0.375, 0.5, None), (['big'], 0.0, 0.1, None), (['sure'], 0.5, 0.8888888888888888, None), (['overall'], 0.0, 0.0, None), (['satisfied'], 0.5, 1.0, None)]","[(['superb'], 1.0, 1.0, None)]",0.9217,0.6249,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.9217}",,0.59,0.664583333,0.96085,0.738477778,Positive,"{'aspect': 'people', 'description': 'overall satisfied', 'sentiment': 0.25}",0,0,0,0.2,0,0.3,0,0,0,0.3,0.2,amazing friendly big satisfied,superb,amazing  friendly  big  sure  overall  satisfied ,superb one,  people   overall satisfied    ,25,LEP,"The Junk, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Bla Bla Bla, Borneo Delight, Roots Bistronomy, Ceylonese Restaurant",6,POSITIVE,POSITIVE,POSITIVE
Lepau Restaurant,"March 17, 2020",3,Lepau Restaurant,This farm-style restaurant is located at Ban Hock street The restaurant served with local Kayan cuisinesTwo kinds of dishes visitors must try ie rice barn and meat inside the bamboo,268,"99, Persiaran Ban Hock, Kuching 93400 Malaysia",1.553697084,110.3518332,Asian Fusion,4.5,4,4.5,Null,-2,0,[],['ban'],,0,0,0,"[(['local'], 0.0, 0.0, None)]",[],-0.5574,0,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.5574}",,0.48,0.5,0.2213,0.400433333,Negative,"{'aspect': 'restaurant', 'description': 'local', 'sentiment': 0.0}",0,0,0,0,0,0,0,0,0,0,,ban,,local ,,  restaurant   local    ,0,LEP,"The Junk, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Bla Bla Bla, Borneo Delight, Roots Bistronomy, Ceylonese Restaurant",6,NEUTRAL,NEGATIVE,NEGATIVE
Lepau Restaurant,"March 1, 2020",5,Coming again definitely!,Great ambience great food Lovely/friendly service All my favourite local food growing up made better â¤ï¸ 100% recommended,268,"99, Persiaran Ban Hock, Kuching 93400 Malaysia",1.553697084,110.3518332,Asian Fusion,4.5,4,4.5,Null,18,0,[],"['great', 'great', 'lovely', 'friendly', 'favourite', 'growing', 'better', 'recommended']",,0.525,0,0.2625,"[(['great'], 0.8, 0.75, None), (['great'], 0.8, 0.75, None), (['local'], 0.0, 0.0, None), (['better'], 0.5, 0.5, None)]","[(['definitely', '!'], 0.0, 0.5, None)]",0.9274,0.4574,"{'neg': 0.0, 'neu': 0.471, 'pos': 0.529, 'compound': 0.9274}",,0.68,0.7625,0.9637,0.802066667,Positive,"{'aspect': 'food', 'description': 'better', 'sentiment': 0.5}",0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333,,great great lovely friendly favourite growing better recommended,,great  great  local  better ,definitely one,  food   better    ,5,LEP,"The Junk, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Bla Bla Bla, Borneo Delight, Roots Bistronomy, Ceylonese Restaurant",6,POSITIVE,POSITIVE,POSITIVE
Lepau Restaurant,"February 18, 2020",5,Best food in Kuching,At the moment the best food we have had on our trip to Borneo / Kuching The staff was friendly and very helpfull NB: they actually do take card payments,268,"99, Persiaran Ban Hock, Kuching 93400 Malaysia",1.553697084,110.3518332,Asian Fusion,4.5,4,4.5,Null,5,3,['best'],"['best', 'friendly']",,0.39375,1,0.696875,"[(['best'], 1.0, 0.3, None), (['friendly'], 0.375, 0.5, None), (['very'], 0.2, 0.3, None), (['actually'], 0.0, 0.1, None)]","[(['best'], 1.0, 0.3, None)]",0.8126,0.6369,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.8126}",,0.55,0.696875,0.9063,0.717725,Positive,"{'aspect': 'staff', 'description': 'very helpfull', 'sentiment': 0.2}",0,0,0,0.25,0.125,0.25,0,0,0,0.25,0.125,best friendly,best,best  friendly   actually ,best one,  staff   very helpfull    ,2,LEP,"The Junk, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Bla Bla Bla, Borneo Delight, Roots Bistronomy, Ceylonese Restaurant",6,POSITIVE,POSITIVE,POSITIVE
Lepau Restaurant,"February 11, 2020",4,Good food,Food is good because it's different from what I usually have in Kuching This is a halal Dayak food if I am not mistaken Reasonable price too If you wana have dinner come early or make reservations or you will have to wait,268,"99, Persiaran Ban Hock, Kuching 93400 Malaysia",1.553697084,110.3518332,Asian Fusion,4.5,4,4.5,Null,1,3,['good'],"['good', 'mistaken']",,0.15,0.7,0.425,"[(['good'], 0.7, 0.6000000000000001, None), (['different'], 0.0, 0.6, None), (['usually'], -0.25, 0.25, None), (['reasonable'], 0.2, 0.6, None), (['early'], 0.1, 0.3, None)]","[(['good'], 0.7, 0.6000000000000001, None)]",0.6136,0.4404,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.6136}",,0.51,0.575,0.8068,0.6306,Positive,"{'aspect': 'dinner', 'description': 'Reasonable', 'sentiment': 0.2}",0.076923077,0,0,0.153846154,0.076923077,0.230769231,0.153846154,0,0,0.153846154,0.153846154,good mistaken,good,good  different  usually  reasonable  early ,good one,  dinner   easonable    ,2,LEP,"The Junk, Indah House Kuching - Cafe,.Art & Event Space. Homestay, Bla Bla Bla, Borneo Delight, Roots Bistronomy, Ceylonese Restaurant",6,POSITIVE,POSITIVE,POSITIVE
